country,ICAO,IATA,city,name,latitude,longitude,timezone,city_en,name_en
US,PANR,FNR,Funter Bay,Funter Bay Seaplane Base,58.254398,-134.897994,America/Anchorage, , 
US,PANT,ANN,Annette Island,Annette Island,55.0424,-131.572006,America/Anchorage, , 
US,PANU,NUL,Nulato,Nulato,64.729301,-158.074005,America/Anchorage, , 
US,PANV,ANV,Anvik,Anvik,62.646702,-160.190994,America/Anchorage, , 
US,PANW,KNW,New Stuyahok,New Stuyahok,59.449901,-157.328002,America/Anchorage, , 
US,PAOB,OBU,Kobuk,Kobuk,66.9123,-156.897003,America/Anchorage, , 
US,PAOH,HNH,Hoonah,Hoonah,58.0961,-135.410111,America/Anchorage, , 
US,PAOM,OME,Nome,Nome,64.512199,-165.445007,America/Anchorage,Nome,Nome
US,PAOO,OOK,Toksook Bay,Toksook Bay,60.5414,-165.087005,America/Anchorage, , 
US,PAOR,ORT,Northway,Northway,62.961299,-141.929,America/Anchorage, , 
US,PAOT,OTZ,Kotzebue,Ralph Wien Memorial,66.884689,-162.598007,America/Anchorage,Kotzebue,Kotzebue Ralph Wien Memorial
US,PAOU,NLG,Nelson Lagoon,Nelson Lagoon,56.007499,-161.160003,America/Anchorage, , 
US,PAPB,STG,Point Barrow,St George,56.5783,-169.662002,America/Anchorage, , 
US,PAPC,KPC,Port Clarence,Port Clarence Coast Guard Station,65.2537,-166.858993,America/Anchorage, , 
US,PAPE,KPV,Perryville,Perryville,55.905998,-159.162993,America/Anchorage, , 
US,PAPG,PSG,Petersburg,Petersburg James A Johnson,56.801666,-132.945267,America/Anchorage,Petersburg,Petersburg James A. Johnson
US,PAPH,PTH,Port Heiden,Port Heiden,56.959098,-158.632995,America/Anchorage, , 
US,PAPK,PKA,Napaskiak,Napaskiak,60.702899,-161.777999,America/Anchorage, , 
US,PAPM,PTU,Port Moller,Platinum,59.011398,-161.820007,America/Anchorage, , 
US,PAPN,PIP,Pilot Point,Pilot Point,57.580398,-157.572006,America/Anchorage, , 
US,PAPR,PPC,Prospect Creek,Prospect Creek,66.814102,-150.643997,America/Anchorage, , 
US,PAQH,KWN,Quinhagak,Quinhagak,59.7551,-161.845,America/Anchorage, , 
US,PAQT,NUI,Nuiqsut,Nuiqsut,70.209999,-151.005996,America/Anchorage, , 
US,PARC,ARC,Arctic Village,Arctic Village,68.1147,-145.578995,America/Anchorage, , 
US,PARS,RSH,Russian Mission,Russian Mission,61.778884,-161.319458,America/Anchorage, , 
US,PARY,RBY,Ruby,Ruby,64.727203,-155.470001,America/Anchorage, , 
US,PASA,SVA,Savoonga,Savoonga,63.686401,-170.492996,America/Anchorage, , 
US,PASC,SCC,Deadhorse,Deadhorse,70.194748,-148.464996,America/Anchorage,Deadhorse,Deadhorse
US,PASD,SDP,Sand Point,Sand Point,55.31369,-160.520996,America/Anchorage,Sand Point,Sand Point
US,PASH,SHH,Shishmaref,Shishmaref,66.249604,-166.089112,America/Anchorage, , 
US,PASI,SIT,Sitka,Sitka Rocky Gutierrez,57.047131,-135.360992,America/Anchorage,Sitka,Sitka Rocky Gutierrez
US,PASK,WLK,Selawik,Selawik,66.600097,-159.985992,America/Anchorage, , 
US,PASL,SLQ,Sleetmute,Sleetmute,61.7005,-157.166,America/Anchorage, , 
US,PASM,KSM,St Mary's,St Mary's,62.060001,-163.300003,America/Anchorage,St. Mary's,St. Mary's
US,PASN,SNP,St. Paul Island,St Paul Island,57.167332,-170.220001,America/Anchorage,St. Paul Island,St. Paul Island
US,PASV,SVW,Sparrevohn,Sparrevohn LRRS,61.0974,-155.574005,America/Anchorage, , 
US,PASX,SXQ,Soldotna,Soldotna,60.4757,-151.033996,America/Anchorage, , 
US,PASY,SYA,Shemya,Eareckson Air Station,52.712299,174.113998,America/Adak, , 
US,PATC,TNC,Tin City,Tin City Long Range Radar Station,65.563102,-167.921997,America/Anchorage, , 
US,PATE,TLA,Teller,Teller,65.240402,-166.339004,America/Anchorage, , 
US,PATG,TOG,Togiak Village,Togiak,59.049999,-160.389999,America/Anchorage,Togiak Village,Togiak
US,PATK,TKA,Talkeetna,Talkeetna,62.320499,-150.093994,America/Anchorage, , 
US,PATL,TLJ,Tatalina,Tatalina LRRS,62.894401,-155.977005,America/Anchorage, , 
US,PATQ,ATK,Atqasuk,Atqasuk Edward Burnell Sr Memorial,70.4673,-157.436004,America/Anchorage, , 
US,PAUK,AUK,Alakanuk,Alakanuk,62.680042,-164.659927,America/Anchorage, , 
US,PAUN,UNK,Unalakleet,Unalakleet,63.888351,-160.798004,America/Anchorage,Unalakleet,Unalakleet
US,PAVA,VAK,Chevak,Chevak,61.5409,-165.6005,America/Anchorage, , 
US,PAVC,KVC,King Cove,King Cove,55.116298,-162.266006,America/Anchorage, , 
US,PAVD,VDZ,Valdez,Valdez Pioneer Field,61.133949,-146.248001,America/Anchorage,Valdez,Valdez
US,PAVE,VEE,Venetie,Venetie,67.008697,-146.365997,America/Anchorage, , 
US,PAVL,KVL,Kivalina,Kivalina,67.736198,-164.563003,America/Anchorage, , 
US,PAWB,WBQ,Beaver,Beaver,66.362197,-147.406997,America/Anchorage, , 
US,PAWD,SWD,Seward,Seward,60.126899,-149.419006,America/Anchorage, , 
US,PAWG,WRG,Wrangell,Wrangell,56.484444,-132.36972,America/Anchorage,Wrangell,Wrangell
US,PAWI,AIN,Wainwright,Wainwright,70.638,-159.994995,America/Anchorage, , 
US,PAWM,WMO,White Mountain,White Mountain,64.689201,-163.412994,America/Anchorage, , 
US,PAWN,WTK,Noatak,Noatak,67.566101,-162.975006,America/Anchorage, , 
US,PAYA,YAK,Yakutat,Yakutat,59.5033,-139.660004,America/Anchorage,Yakutat,Yakutat
US,PFAK,AKI,Akiak,Akiak,60.9029,-161.231002,America/Anchorage, , 
US,PFAL,AET,Allakaket,Allakaket,66.551803,-152.621994,America/Anchorage, , 
US,PFCB,NCN,Chenega,Chenega Bay,60.077301,-147.992004,America/Anchorage, , 
US,PFEL,ELI,Elim,Elim,64.6147,-162.272003,America/Anchorage, , 
US,PFKA,KUK,Kasigluk,Kasigluk,60.874401,-162.524002,America/Anchorage, , 
US,PFKO,KOT,Kotlik,Kotlik,63.030601,-163.533004,America/Anchorage, , 
US,PFKT,KTS,Brevig Mission,Brevig Mission,65.331298,-166.466003,America/Anchorage, , 
US,PFKU,KYU,Koyukuk,Koyukuk,64.876098,-157.727005,America/Anchorage, , 
US,PFKW,KWT,Kwethluk,Kwethluk,60.790298,-161.444,America/Anchorage, , 
US,PFNO,ORV,Noorvik,Robert (Bob) Curtis Memorial,66.817901,-161.018997,America/Anchorage, , 
US,PFSH,SKK,Shaktoolik,Shaktoolik,64.371101,-161.223999,America/Anchorage, , 
US,PFTO,TKJ,Tok,Tok Junction,63.329498,-142.953994,America/Anchorage, , 
US,PFWS,WSN,South Naknek,South Naknek Nr 2,58.703399,-157.007995,America/Anchorage, , 
US,PFYU,FYU,Fort Yukon,Fort Yukon,66.571502,-145.25,America/Anchorage, , 
US,PHBK,BKH,Barking Sands,Barking Sands,22.0228,-159.785003,Pacific/Honolulu, , 
US,PHDH,HDH,Dillingham,Dillingham Airfield,21.5795,-158.197006,Pacific/Honolulu, , 
US,PHHI,HHI,Wahiawa,Wheeler Army Airfield,21.483499,-158.039993,Pacific/Honolulu, , 
US,PHHN,HNM,Hana,Hana,20.7956,-156.014007,Pacific/Honolulu, , 
US,PHJH,JHM,Lahania-kapalua,Kapalua,20.962931,-156.673004,Pacific/Honolulu,Lahaina,Lahaina Kapalua
US,PHJR,JRF,Kapolei,Kalaeloa,21.3074,-158.070009,Pacific/Honolulu, , 
US,PHKO,KOA,科纳,Ellison Onizuka KonaAt Keahole,19.73876,-156.044998,Pacific/Honolulu,Kailua-Kona,Kona
US,PHLI,LIH,Lihue,Lihue,21.975981,-159.337997,Pacific/Honolulu,Lihue,Lihue
US,PHLU,LUP,Molokai,Kalaupapa,21.211111,-156.974442,Pacific/Honolulu,Kalaupapa,Kalaupapa
US,PHMK,MKK,Molokai,Molokai,21.15288,-157.095993,Pacific/Honolulu,Kaunakakai,Kaunakakai Molokai
US,PHMU,MUE,Kamuela,Waimea Kohala,20.0013,-155.667999,Pacific/Honolulu, , 
US,PHNG,NGF,Kaneohe Bay,Kaneohe Bay MCAS (Marion E. Carl Field),21.4505,-157.768005,Pacific/Honolulu, , 
US,PHNL,HNL,檀香山,丹尼尔·K·井上,21.31868,-157.921997,Pacific/Honolulu,Honolulu,Honolulu
US,PHNY,LNY,Lanai,Lanai,20.78561,-156.951004,Pacific/Honolulu,Lanai,Lanai
US,PHOG,OGG,Kahului,Kahului,20.898649,-156.429993,Pacific/Honolulu,Kahului,Kahului
US,PHSF,BSF,Bradshaw Field,Bradshaw Army Airfield,19.760099,-155.554,Pacific/Honolulu, , 
US,PHTO,ITO,Hilo,Hilo,19.720261,-155.048004,Pacific/Honolulu,Hilo,Hilo
US,PHUP,UPP,Opolu,Upolu,20.2653,-155.86,Pacific/Honolulu, , 
US,PPIZ,PIZ,Point Lay,Point Lay LRRS,69.732902,-163.005004,America/Anchorage, , 
US,S31,LPS,Lopez,Lopez Island,48.483898,-122.938003,America/Los_Angeles, , 
US,UT25,GMV,Monument Valley,Monument Valley,37.0167,-110.200996,America/Denver, , 
US,YCWR,CWT,Chatsworth,Cowra,-33.844699,148.649002,Australia/Sydney, , 
